date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,temp_max,wind_direction,humidity,wind_speed,pressure,solar_radiation,temp_min,temp_avg,CLRSKY_SFC_SW_DWN,cloud_cover,ALLSKY_SFC_LW_DWN,rainfall,month,day,day_of_week,year,season,id
2024-06-11,29.6,19.541666666666668,295.9583333333333,12.133333333333333,100.875,31.23333333333333,33.94,219.8,74.58,5.45,99.92,4.53,27.92,30.42,6.6778,76.34,10.5989,0.38,6,11,1,2024,2,678
2024-06-12,41.61666666666667,28.10833333333333,418.1666666666667,17.879166666666666,102.08333333333331,46.025,33.31,231.4,73.44,3.19,99.98,1.6214,28.48,30.52,6.2664,99.06,10.8067,2.81,6,12,2,2024,2,679
2024-06-13,58.92916666666667,37.29166666666666,428.25,16.608333333333334,113.125,46.85416666666666,30.86,265.4,77.69,5.1,100.08,2.2375,28.26,29.15,5.9724,86.19,10.7064,3.55,6,13,3,2024,2,680
2024-06-14,63.54166666666666,41.59583333333333,434.8333333333333,18.629166666666663,105.25,50.925,33.08,221.2,74.68,2.48,99.95,5.3141,27.87,30.19,6.1111,80.89,10.7405,1.67,6,14,4,2024,2,681
2024-06-15,69.42916666666666,45.725,530.0416666666666,22.429166666666664,106.66666666666669,63.825,32.87,261.1,76.96,1.73,99.87,5.6237,28.57,30.64,5.9803,65.41,10.7935,2.84,6,15,5,2024,2,682
2024-06-16,63.73333333333333,41.3875,501.2083333333333,20.575,102.58333333333331,58.63333333333333,33.17,203.6,75.1,2.88,99.96,5.94,28.43,30.53,6.1289,50.61,10.6733,1.74,6,16,6,2024,2,683
2024-06-17,48.17916666666667,28.7625,308.625,12.895833333333334,89.66666666666667,34.49583333333333,33.73,212.3,79.32,4.55,100.03,5.97,28.51,30.56,6.2604,61.53,10.6536,1.18,6,17,0,2024,2,684
2024-06-18,39.79166666666666,24.59166666666667,271.2083333333333,10.829166666666666,95.25,27.34583333333333,32.82,231.0,79.26,4.57,99.95,6.1783,28.74,30.49,6.3458,59.77,10.6656,1.76,6,18,1,2024,2,685
2024-06-19,36.4875,24.129166666666663,299.4166666666667,11.725,98.125,30.5875,33.12,231.7,75.37,5.23,99.79,5.4912,28.68,30.51,6.1404,88.58,10.626,1.04,6,19,2,2024,2,686
2024-06-20,32.44583333333333,20.070833333333333,272.8333333333333,11.2375,84.16666666666667,27.40416666666667,33.38,243.8,76.73,6.61,99.78,5.7761,27.86,30.08,6.4927,88.44,10.649,5.48,6,20,3,2024,2,687
2024-06-21,44.00416666666666,25.166666666666668,352.6666666666667,18.433333333333334,78.625,46.475,31.34,232.4,83.5,4.18,99.8,3.3497,27.94,29.41,6.5784,98.89,10.6961,13.94,6,21,4,2024,2,688
2024-06-22,30.525,19.89583333333333,354.5833333333333,19.495833333333334,59.583333333333336,46.81666666666666,32.3,214.7,80.3,3.57,99.66,5.4636,27.83,29.64,6.7315,89.25,10.6529,8.41,6,22,5,2024,2,689
2024-06-23,39.03333333333333,21.2375,283.0416666666667,13.316666666666668,82.70833333333333,33.362500000000004,30.82,218.0,82.84,5.96,99.74,3.8292,27.35,28.79,6.4546,65.76,10.5434,6.07,6,23,6,2024,2,690
2024-06-24,40.458333333333336,20.97083333333333,279.5833333333333,13.629166666666668,75.20833333333333,34.704166666666666,31.61,205.5,80.45,4.68,99.74,6.1562,27.64,29.37,6.9326,68.74,10.5456,2.48,6,24,0,2024,2,691
2024-06-25,37.77916666666667,21.9625,280.5833333333333,14.429166666666667,76.08333333333333,36.42916666666667,31.86,222.6,81.63,5.43,99.68,6.1262,28.08,29.48,6.7728,80.45,10.6284,6.77,6,25,1,2024,2,692
2024-06-26,29.616666666666664,19.60833333333333,378.0,20.804166666666667,62.79166666666666,55.00833333333333,31.48,237.7,83.27,5.23,99.63,1.944,27.62,29.11,6.738,99.13,10.7023,13.44,6,26,2,2024,2,693
2024-06-27,29.1625,20.541666666666668,426.0833333333333,25.329166666666666,40.79166666666666,58.82916666666667,29.42,241.5,84.22,7.98,99.81,1.4664,26.4,27.69,6.8633,99.17,10.5607,22.85,6,27,3,2024,2,694
2024-06-28,23.42083333333333,15.983333333333334,263.5,12.65,62.5,28.3625,30.75,248.6,79.91,7.57,99.85,3.7315,25.92,27.95,7.1047,99.06,10.5197,8.68,6,28,4,2024,2,695
2024-06-29,28.804166666666664,17.650000000000002,252.0,11.991666666666667,68.66666666666667,27.15833333333333,31.73,231.2,80.08,5.66,99.91,2.2154,27.34,29.29,6.6266,99.75,10.6951,3.29,6,29,5,2024,2,696
2024-06-30,30.1875,18.133333333333333,257.3333333333333,11.833333333333334,67.16666666666667,27.73333333333333,31.32,229.3,84.62,7.5,100.03,2.9542,27.74,28.97,6.4742,99.45,10.6781,4.59,6,30,6,2024,2,697
2024-07-01,28.5625,17.125,256.2083333333333,13.216666666666669,59.458333333333336,28.3875,30.66,230.2,82.95,7.41,100.05,2.2891,27.51,28.64,5.9246,99.05,10.6493,5.05,7,1,0,2024,2,698
2024-07-02,31.375,17.95,237.79166666666663,11.383333333333333,60.708333333333336,26.195833333333336,31.85,232.5,79.36,6.76,99.88,4.2101,27.75,29.5,6.4351,96.63,10.6243,2.06,7,2,1,2024,2,699
2024-07-03,35.95,20.1875,264.4166666666667,11.870833333333332,72.0,28.6875,32.03,236.7,80.87,5.39,99.86,4.3409,27.56,29.55,6.2117,98.24,10.6987,2.65,7,3,2,2024,2,700
2024-07-04,38.65416666666667,20.941666666666663,268.5833333333333,12.470833333333331,81.75,30.245833333333334,30.15,233.4,86.05,5.47,100.0,4.3678,27.73,28.75,6.4562,98.99,10.6334,4.38,7,4,3,2024,2,701
2024-07-05,38.48333333333333,20.154166666666665,257.5833333333333,11.5625,75.41666666666667,27.454166666666666,29.19,225.4,88.97,6.89,99.93,5.5531,27.31,28.04,6.5978,92.68,10.4962,7.7,7,5,4,2024,2,702
2024-07-06,23.3,14.333333333333334,241.75,11.441666666666668,61.91666666666666,27.325,30.51,233.0,83.21,7.02,99.82,4.465,27.06,28.51,6.7037,99.31,10.5293,3.61,7,6,5,2024,2,703
2024-07-07,31.8125,19.90833333333333,293.6666666666667,15.683333333333332,61.875,36.37083333333333,30.44,250.8,84.36,5.04,99.86,2.2522,27.02,28.35,6.792,97.71,10.6411,22.11,7,7,6,2024,2,704
2024-07-08,40.27916666666667,26.0125,366.625,20.508333333333333,60.458333333333336,48.075,29.71,228.2,86.36,4.23,99.82,2.2339,26.79,28.0,6.8448,92.37,10.584,3.39,7,8,0,2024,2,705
2024-07-09,32.74583333333333,20.029166666666665,301.9583333333333,15.6875,69.66666666666667,38.92916666666667,30.02,210.4,85.25,5.23,100.03,2.6628,27.05,28.29,6.4946,99.5,10.5252,4.14,7,9,1,2024,2,706
2024-07-10,33.25833333333333,20.183333333333334,258.2916666666667,13.025,72.375,30.741666666666664,29.99,213.9,84.67,5.67,100.22,4.1621,27.08,28.37,6.7951,97.67,10.5072,2.16,7,10,2,2024,2,707
2024-07-11,38.93333333333333,22.5875,273.75,12.345833333333331,81.83333333333333,30.429166666666664,30.6,223.5,84.48,5.64,100.07,4.4813,27.25,28.71,6.5131,85.73,10.547,1.3,7,11,3,2024,2,708
2024-07-12,31.5125,20.9875,289.7916666666667,13.445833333333333,67.0,32.46666666666667,30.12,227.5,86.61,6.14,99.81,5.2253,27.55,28.65,6.8714,87.49,10.6253,1.72,7,12,4,2024,2,709
2024-07-13,25.89583333333333,17.458333333333332,310.4583333333333,15.75,50.625,37.97083333333333,31.75,250.1,83.69,6.19,99.64,3.996,26.89,28.69,6.7325,97.94,10.6442,2.17,7,13,5,2024,2,710
2024-07-14,21.3375,14.891666666666666,316.3333333333333,15.616666666666667,43.66666666666666,37.10416666666666,29.86,243.5,88.08,6.19,99.46,2.0662,26.74,28.0,6.8496,99.15,10.5893,13.57,7,14,6,2024,2,711
2024-07-15,25.704166666666666,17.920833333333334,409.9583333333333,21.85833333333333,38.16666666666666,51.81666666666666,27.92,203.8,89.88,7.68,99.45,3.8299,26.46,27.05,7.0942,98.92,10.3836,34.21,7,15,0,2024,2,712
2024-07-16,25.60833333333333,17.483333333333334,309.5833333333333,15.233333333333334,57.875,36.02916666666667,31.47,230.6,84.46,6.31,99.46,3.2069,26.73,28.72,6.8177,94.83,10.716,1.14,7,16,1,2024,2,713
2024-07-17,22.129166666666663,15.2375,282.4583333333333,14.145833333333334,58.25,33.12083333333333,31.42,245.7,83.03,5.63,99.57,2.8195,27.17,28.92,7.019,99.54,10.6932,10.94,7,17,2,2024,2,714
2024-07-18,24.429166666666664,17.079166666666666,391.625,22.245833333333334,37.79166666666666,51.458333333333336,28.52,257.9,90.3,5.83,99.5,0.8246,26.94,27.61,7.1424,99.28,10.5144,59.23,7,18,3,2024,2,715
2024-07-19,15.229166666666666,10.733333333333334,324.9583333333333,17.54583333333333,35.833333333333336,36.50833333333333,29.05,253.8,91.17,8.36,99.2,0.7723,26.6,27.46,7.2346,99.19,10.6102,55.47,7,19,4,2024,2,716
2024-07-20,11.520833333333334,7.954166666666667,268.875,13.341666666666669,42.083333333333336,27.495833333333334,28.43,248.7,89.08,11.91,99.16,2.3774,26.4,27.2,7.182,94.43,10.6008,49.83,7,20,5,2024,2,717
2024-07-21,16.716666666666665,11.316666666666668,226.5,10.6625,49.04166666666666,22.079166666666666,28.93,236.5,89.15,10.48,99.48,2.2908,26.38,27.56,7.092,97.61,10.6754,29.63,7,21,6,2024,2,718
2024-07-22,18.02083333333333,12.041666666666666,225.8333333333333,9.908333333333331,59.25,21.808333333333334,30.64,238.1,86.33,7.99,99.74,1.9111,26.98,28.57,7.1722,98.8,10.7021,3.79,7,22,0,2024,2,719
2024-07-23,16.679166666666667,11.270833333333334,235.5833333333333,11.020833333333334,46.833333333333336,24.620833333333334,30.58,251.1,85.14,7.64,99.8,3.2813,26.87,28.4,7.2062,99.2,10.5886,11.24,7,23,1,2024,2,720
2024-07-24,16.908333333333335,11.55,226.25,11.0375,45.333333333333336,23.15416666666667,30.34,247.7,86.09,8.32,99.61,3.3166,26.76,28.2,7.2533,99.28,10.6027,12.35,7,24,2,2024,2,721
2024-07-25,17.245833333333334,11.654166666666669,237.25,12.225,40.29166666666666,24.445833333333336,29.92,242.5,87.47,7.89,99.45,3.6482,26.68,28.11,7.0548,99.48,10.5857,4.32,7,25,3,2024,2,722
2024-07-26,22.616666666666664,14.304166666666667,245.5833333333333,11.983333333333334,48.25,25.15416666666667,29.6,252.5,86.59,8.61,99.45,3.4675,26.48,27.56,6.9965,99.69,10.5679,7.37,7,26,4,2024,2,723
2024-07-27,20.104166666666668,13.9125,261.0,12.858333333333334,40.66666666666666,26.366666666666664,30.44,253.6,86.19,8.15,99.45,3.7313,26.45,28.18,7.1359,99.22,10.7191,11.63,7,27,5,2024,2,724
2024-07-28,27.816666666666663,16.974999999999998,243.625,11.016666666666666,59.833333333333336,24.8375,30.83,241.0,86.3,7.24,99.45,4.7309,26.57,28.28,7.0109,92.12,10.6783,4.2,7,28,6,2024,2,725
2024-07-29,44.19583333333333,22.308333333333334,263.9583333333333,12.341666666666669,73.25,29.05,30.77,228.4,87.25,5.11,99.56,6.1224,26.81,28.46,6.9127,76.22,10.5151,2.98,7,29,0,2024,2,726
2024-07-30,30.5,17.158333333333335,268.125,12.6625,72.54166666666667,29.28333333333333,30.21,224.0,90.26,6.17,99.83,5.8471,27.35,28.43,6.8921,85.43,10.6049,5.21,7,30,1,2024,2,727
2024-07-31,36.54583333333333,21.73333333333333,312.8333333333333,14.875,61.79166666666666,33.21666666666667,30.24,235.6,90.37,5.32,99.89,5.8865,27.29,28.46,6.8393,84.84,10.5862,6.55,7,31,2,2024,2,728
2024-08-01,31.15416666666667,18.729166666666668,297.375,15.1,52.91666666666666,32.2,29.81,238.4,91.17,5.82,99.83,4.409,27.11,28.19,6.557,99.08,10.5715,5.17,8,1,3,2024,2,729
2024-08-02,23.058333333333334,15.241666666666667,284.4583333333333,13.508333333333333,53.0,29.620833333333334,30.07,233.5,88.73,6.38,99.87,4.2266,27.31,28.29,6.8486,99.1,10.5665,5.65,8,2,4,2024,2,730
2024-08-03,25.9875,16.837500000000002,257.5833333333333,12.020833333333334,61.708333333333336,27.29583333333333,29.26,230.3,89.56,6.41,100.06,5.7478,27.01,27.96,6.8165,94.08,10.4686,6.22,8,3,5,2024,2,731
2024-08-04,28.666666666666668,16.491666666666667,246.41666666666663,11.716666666666669,71.54166666666667,27.17083333333333,29.2,219.0,88.84,5.74,100.17,6.2971,27.15,27.95,6.8604,55.56,10.411,2.4,8,4,6,2024,2,732
2024-08-05,37.0625,21.6375,310.875,15.304166666666667,72.16666666666667,34.800000000000004,29.01,222.0,90.47,4.68,100.21,5.4295,27.04,27.86,6.7399,84.12,10.4167,4.55,8,5,0,2024,2,733
2024-08-06,32.99166666666667,21.34166666666667,353.75,18.054166666666667,51.75,40.22083333333333,28.9,235.5,92.31,5.94,100.0,2.3861,26.96,27.66,6.0809,99.49,10.5972,10.36,8,6,1,2024,2,734
2024-08-07,30.979166666666668,19.566666666666663,340.375,16.379166666666666,55.54166666666666,34.666666666666664,28.3,242.8,91.67,6.13,99.99,2.9208,26.65,27.38,6.2417,99.54,10.4962,13.32,8,7,2,2024,2,735
2024-08-08,32.06666666666667,20.27083333333333,326.2916666666667,15.4,60.583333333333336,34.40833333333333,30.3,244.3,86.03,5.03,100.05,4.5718,26.41,28.15,6.6514,97.07,10.5456,4.07,8,8,3,2024,2,736
2024-08-09,53.19166666666666,28.25,333.3333333333333,15.495833333333332,76.375,36.00833333333333,30.71,236.3,86.5,4.34,100.14,4.6349,26.79,28.61,6.2978,80.8,10.5307,0.67,8,9,4,2024,2,737
2024-08-10,56.1375,31.758333333333336,346.0833333333333,15.179166666666667,88.875,35.604166666666664,30.91,252.3,84.54,3.71,100.15,5.6551,27.21,28.95,6.4682,65.54,10.483,0.56,8,10,5,2024,2,738
2024-08-11,47.79583333333333,27.75,339.5,15.329166666666667,81.95833333333333,36.766666666666666,30.04,246.7,88.64,3.84,100.05,5.5675,27.26,28.58,6.6307,72.63,10.4935,1.4,8,11,6,2024,2,739
2024-08-12,48.5875,26.35,315.75,14.775,89.41666666666667,35.4125,31.67,231.1,84.3,3.06,100.02,5.6995,27.42,29.38,6.774,67.0,10.6051,1.52,8,12,0,2024,2,740
2024-08-13,46.083333333333336,25.5875,324.8333333333333,15.65,76.45833333333333,37.30833333333333,30.91,223.6,86.98,3.56,100.1,6.0871,28.05,29.24,6.4598,68.79,10.6078,3.24,8,13,1,2024,2,741
2024-08-14,33.5125,19.379166666666663,287.875,14.675,49.41666666666666,35.7375,29.65,217.6,89.44,3.06,100.16,4.7107,27.81,28.56,6.75,97.32,10.5425,2.08,8,14,2,2024,2,742
2024-08-15,19.10833333333333,11.533333333333331,251.25,13.404166666666669,30.95833333333333,33.041666666666664,29.41,215.2,90.1,3.02,100.11,5.7259,27.48,28.34,6.882,98.89,10.3764,1.69,8,15,3,2024,2,743
2024-08-16,22.525,13.604166666666666,271.4166666666667,15.220833333333331,41.583333333333336,35.125,29.9,218.8,89.71,3.26,100.04,4.6598,27.24,28.46,6.9,97.51,10.4165,0.99,8,16,4,2024,2,744
2024-08-17,24.195833333333336,14.820833333333333,308.0833333333333,17.079166666666666,41.333333333333336,41.825,29.85,224.2,89.46,3.89,100.11,5.2738,27.59,28.56,7.0824,96.65,10.4774,1.14,8,17,5,2024,2,745
2024-08-18,23.075,14.058333333333332,291.75,16.095833333333335,33.458333333333336,41.329166666666666,30.53,219.2,86.58,3.51,100.21,5.9942,27.47,28.88,7.0308,91.3,10.5161,2.61,8,18,6,2024,2,746
2024-08-19,27.891666666666666,17.254166666666666,325.5416666666667,18.1875,45.125,43.87083333333334,30.5,220.3,88.68,4.39,100.13,4.6488,27.81,28.91,6.9619,97.08,10.4765,3.09,8,19,0,2024,2,747
2024-08-20,25.1625,15.008333333333333,279.7083333333333,14.604166666666666,44.5,35.266666666666666,30.46,217.4,87.71,4.33,100.18,6.3725,27.83,28.97,6.8734,70.32,10.4986,1.96,8,20,1,2024,2,748
2024-08-21,21.091666666666665,12.333333333333334,239.79166666666663,11.9,44.208333333333336,29.325,30.45,211.8,85.78,4.57,100.3,6.4673,28.03,29.01,7.2382,78.19,10.4698,3.25,8,21,2,2024,2,749
2024-08-22,31.166666666666668,18.04583333333333,289.4166666666667,13.941666666666668,65.0,34.47083333333333,28.83,213.7,87.81,4.93,100.32,2.3657,27.62,28.16,7.0498,99.18,10.5432,12.0,8,22,3,2024,2,750
2024-08-23,24.5375,16.041666666666668,311.125,15.229166666666666,63.208333333333336,34.795833333333334,29.39,230.9,88.38,5.35,100.28,2.2829,27.2,28.15,6.427,99.6,10.499,5.4,8,23,4,2024,2,751
2024-08-24,25.14583333333333,15.5125,260.375,11.4,66.29166666666667,26.42083333333333,28.57,225.5,88.87,6.9,100.26,2.3126,27.37,27.91,6.8712,99.56,10.5559,10.46,8,24,5,2024,2,752
2024-08-25,25.98333333333333,17.008333333333333,269.75,12.508333333333333,57.458333333333336,27.35833333333333,29.6,229.1,86.97,6.66,100.13,4.32,26.84,28.19,6.9024,99.0,10.4729,7.65,8,25,6,2024,2,753
2024-08-26,26.70833333333333,17.150000000000002,257.4583333333333,11.033333333333331,65.08333333333333,26.079166666666666,30.16,233.1,85.84,6.22,100.04,2.5282,27.29,28.48,6.7399,92.92,10.4455,6.08,8,26,0,2024,2,754
2024-08-27,35.516666666666666,21.6875,344.9166666666667,16.379166666666666,61.625,33.44166666666667,30.13,233.9,87.83,5.48,100.2,5.2584,27.33,28.2,6.8294,90.66,10.4309,3.79,8,27,1,2024,2,755
2024-08-28,44.84166666666667,29.616666666666664,595.0833333333334,27.48333333333333,44.958333333333336,63.75,29.0,245.1,90.57,5.22,100.16,2.9791,26.34,27.58,6.6418,98.18,10.4736,25.31,8,28,2,2024,2,756
2024-08-29,37.55416666666667,25.991666666666664,591.75,30.683333333333334,24.25,75.60416666666667,28.52,280.7,88.93,4.27,99.95,0.9202,25.87,27.13,6.6554,99.14,10.4851,33.07,8,29,3,2024,2,757
2024-08-30,25.4,17.400000000000002,491.375,26.7,26.416666666666668,56.60416666666666,29.89,19.7,86.8,3.46,99.84,0.8218,26.66,28.05,6.8974,99.33,10.5449,25.27,8,30,4,2024,2,758
2024-08-31,20.383333333333333,13.029166666666669,324.5833333333333,16.670833333333334,52.208333333333336,33.67916666666667,29.71,20.8,91.08,4.32,99.54,3.1529,27.1,28.27,7.019,77.54,10.7424,17.05,8,31,5,2024,2,759
2024-09-01,23.070833333333336,14.745833333333332,306.1666666666667,15.933333333333332,48.333333333333336,33.92916666666667,29.24,188.4,89.9,5.75,99.54,3.7966,27.28,28.19,7.0284,64.12,10.7076,8.5,9,1,6,2024,2,760
2024-09-02,37.86666666666667,21.129166666666663,293.75,14.991666666666667,65.91666666666667,31.90416666666667,28.45,191.1,86.63,6.9,99.92,4.2533,26.8,27.47,6.4951,66.41,10.5386,2.99,9,2,0,2024,2,761
2024-09-03,44.80416666666667,24.166666666666668,332.8333333333333,16.529166666666665,70.25,37.19166666666667,29.43,210.3,85.46,5.17,100.1,3.9125,26.97,27.98,6.414,79.39,10.6476,5.32,9,3,1,2024,2,762
2024-09-04,43.645833333333336,30.058333333333334,603.4583333333334,32.041666666666664,48.79166666666666,78.08333333333333,30.27,225.1,86.93,2.43,99.93,4.0817,26.21,28.2,6.7073,82.43,10.6754,7.91,9,4,2,2024,2,763
2024-09-05,46.93333333333334,32.733333333333334,735.75,32.270833333333336,58.458333333333336,86.09166666666665,29.79,92.3,86.32,1.99,99.82,5.4852,27.12,28.3,6.8482,69.23,10.4606,13.71,9,5,3,2024,2,764
2024-09-06,45.43333333333334,31.4125,711.5833333333334,35.2875,57.0,87.00833333333333,29.27,220.5,88.88,2.24,99.86,6.2441,27.4,28.2,6.889,44.41,10.4489,31.03,9,6,4,2024,2,765
2024-09-07,44.69166666666666,31.28333333333333,727.6666666666666,32.38333333333333,32.75,85.17083333333333,30.94,298.7,85.7,2.92,99.85,1.771,26.95,29.0,6.6326,98.62,10.7023,23.14,9,7,5,2024,2,766
2024-09-08,28.741666666666664,20.254166666666663,479.7083333333333,24.55,35.375,51.44166666666666,29.91,275.6,90.13,5.77,99.76,0.5126,27.44,28.47,6.6624,99.03,10.6423,30.34,9,8,6,2024,2,767
2024-09-09,19.84583333333333,13.891666666666666,315.4166666666667,14.6,49.458333333333336,32.329166666666666,28.76,253.5,90.15,7.75,99.55,3.0523,26.84,27.68,6.7526,99.08,10.4743,33.03,9,9,0,2024,2,768
2024-09-10,23.308333333333334,14.816666666666668,263.9583333333333,10.195833333333333,74.95833333333333,23.704166666666666,29.41,234.8,87.85,9.08,99.66,5.8039,26.83,28.11,6.4039,89.59,10.5072,5.05,9,10,1,2024,2,769
2024-09-11,26.52916666666667,16.662499999999998,273.3333333333333,11.258333333333333,75.79166666666667,26.316666666666663,30.57,250.2,86.24,5.45,99.97,6.3389,26.55,28.39,6.5585,58.85,10.3116,1.51,9,11,2,2024,2,770
2024-09-12,33.2625,20.025,310.1666666666667,13.6625,73.54166666666667,31.72083333333333,30.87,240.8,84.38,4.22,100.14,5.8392,26.21,28.56,6.6194,64.67,10.3529,2.4,9,12,3,2024,2,771
2024-09-13,39.770833333333336,25.7,438.625,20.84583333333333,60.458333333333336,44.22916666666666,31.39,258.7,85.49,4.36,100.02,5.1391,27.11,29.03,6.4042,97.78,10.5098,3.06,9,13,4,2024,2,772
2024-09-14,45.19583333333333,28.21666666666667,482.2916666666667,24.375,55.79166666666666,49.72916666666666,31.9,267.7,83.87,4.09,99.9,4.9068,27.23,29.12,6.1622,98.71,10.553,1.7,9,14,5,2024,2,773
2024-09-15,48.71666666666667,28.45833333333333,419.9583333333333,19.79583333333333,68.70833333333333,44.85,31.21,278.8,81.99,4.66,99.91,5.3179,26.72,28.74,6.2062,83.95,10.2943,0.26,9,15,6,2024,2,774
2024-09-16,40.93333333333333,26.025,358.5833333333333,16.275000000000002,72.70833333333333,39.72916666666666,31.68,265.5,83.27,4.88,99.9,5.3011,26.41,28.71,6.305,93.89,10.3219,0.56,9,16,0,2024,2,775
2024-09-17,62.34583333333333,39.44583333333333,435.875,18.6375,85.125,47.833333333333336,30.9,265.4,84.11,4.03,99.92,4.9517,27.16,28.75,6.1666,70.47,10.5823,1.03,9,17,1,2024,2,776
2024-09-18,89.66666666666667,53.5375,724.8333333333334,25.79583333333333,110.45833333333331,78.29583333333333,30.98,267.4,79.36,2.97,99.97,6.0826,26.6,28.87,6.1709,15.59,10.2478,0.32,9,18,2,2024,2,777
2024-09-19,81.42916666666666,50.9625,736.1666666666666,32.81666666666667,75.04166666666667,91.61666666666667,30.93,299.2,79.05,1.95,100.03,5.2891,26.48,28.49,6.2498,56.75,10.4153,4.12,9,19,3,2024,2,778
2024-09-20,61.1125,41.579166666666666,627.6666666666666,30.525,78.70833333333333,74.41666666666667,30.19,104.3,84.07,1.78,100.06,4.8005,26.37,28.21,6.4219,67.9,10.4976,13.94,9,20,4,2024,2,779
2024-09-21,59.97916666666666,40.266666666666666,649.625,29.92916666666667,75.33333333333333,77.3625,30.81,39.8,81.45,2.3,100.06,5.8853,26.99,28.86,6.4082,57.69,10.4422,7.24,9,21,5,2024,2,780
2024-09-22,59.38333333333333,40.325,771.5416666666666,32.583333333333336,77.29166666666667,95.1,30.41,33.9,84.75,3.42,100.0,5.6153,27.46,28.83,6.5268,57.6,10.4472,1.42,9,22,6,2024,2,781
2024-09-23,45.34583333333333,31.179166666666664,671.375,34.075,61.583333333333336,75.37083333333334,30.99,32.2,78.59,1.91,100.0,3.0967,27.52,28.9,6.5609,96.09,10.6164,9.08,9,23,0,2024,2,782
2024-09-24,50.59583333333333,34.675000000000004,761.2083333333334,32.65,80.29166666666667,88.81666666666666,29.48,201.6,82.37,1.82,99.93,3.9725,27.3,28.28,6.6156,98.85,10.4959,5.49,9,24,1,2024,2,783
2024-09-25,33.59583333333333,21.995833333333334,458.875,18.466666666666665,84.58333333333333,41.25,29.51,204.5,89.2,4.48,99.94,1.4623,27.45,28.36,5.9405,99.32,10.5953,10.81,9,25,2,2024,2,784
2024-09-26,27.620833333333334,17.116666666666667,328.375,16.404166666666665,72.625,36.72083333333334,29.34,199.3,88.44,6.09,100.02,1.3109,27.77,28.35,6.1848,99.09,10.6061,18.95,9,26,3,2024,2,785
2024-09-27,27.90416666666667,16.779166666666665,291.375,14.891666666666666,66.41666666666667,32.55416666666667,28.75,210.4,89.06,5.26,100.32,2.9712,27.38,27.92,6.3698,84.7,10.5341,14.56,9,27,4,2024,2,786
2024-09-28,30.304166666666664,17.766666666666666,293.4583333333333,15.55,55.0,36.19583333333333,29.74,201.3,86.27,3.89,100.49,5.9491,27.12,28.26,6.1202,18.38,10.277,1.84,9,28,5,2024,2,787
2024-09-29,22.7,13.916666666666666,293.0416666666667,17.195833333333333,42.04166666666666,38.40416666666667,29.91,218.8,86.12,4.23,100.58,6.0206,27.27,28.42,6.1498,10.58,10.285,1.16,9,29,6,2024,2,788
2024-09-30,24.5625,15.683333333333332,304.0416666666667,16.804166666666667,41.91666666666666,34.954166666666666,30.42,231.4,86.9,4.48,100.53,5.8963,27.27,28.65,5.9815,15.54,10.327,0.75,9,30,0,2024,2,789
2024-10-01,35.125,22.59583333333333,390.2916666666667,20.77083333333333,53.25,53.21666666666667,31.12,238.1,85.3,3.89,100.31,6.1176,27.51,29.26,6.2767,19.78,10.4254,1.04,10,1,1,2024,3,790
2024-10-02,37.05416666666667,24.570833333333336,405.125,21.92083333333333,67.54166666666667,54.275,30.48,239.7,87.38,3.75,100.29,4.4064,27.62,28.88,6.0295,70.92,10.5132,1.55,10,2,2,2024,3,791
2024-10-03,54.05,35.05416666666667,498.625,21.70833333333333,94.91666666666669,56.98333333333333,31.16,225.9,86.6,3.68,100.17,4.957,27.88,29.22,5.6503,49.66,10.4359,0.97,10,3,3,2024,3,792
2024-10-04,68.08333333333333,41.28333333333333,564.5416666666666,20.804166666666667,115.08333333333331,54.2125,32.09,253.1,79.94,2.35,100.2,5.9304,27.78,29.74,6.036,9.52,10.2583,1.46,10,4,4,2024,3,793
2024-10-05,76.35000000000001,46.1,547.125,20.325,109.66666666666669,53.18333333333334,31.58,199.4,78.7,1.79,100.34,5.0923,27.98,29.57,5.7852,65.64,10.4102,1.67,10,5,5,2024,3,794
2024-10-06,89.35000000000001,53.083333333333336,689.2916666666666,30.729166666666668,73.95833333333333,83.27916666666667,30.29,98.1,79.44,1.87,100.51,4.8749,27.24,28.63,5.533,61.58,10.3003,3.26,10,6,6,2024,3,795
2024-10-07,72.48333333333333,44.333333333333336,543.3333333333334,26.791666666666668,69.91666666666667,61.270833333333336,29.1,85.9,82.9,2.69,100.71,5.0314,26.5,27.75,6.0749,34.03,10.2211,1.62,10,7,0,2024,3,796
2024-10-08,30.38333333333333,19.925,484.0,23.995833333333334,40.333333333333336,61.25416666666666,29.88,88.6,80.77,2.34,100.77,5.8133,27.2,28.3,6.3713,19.81,10.1585,1.85,10,8,1,2024,3,797
2024-10-09,24.21666666666667,15.8625,456.75,19.629166666666663,30.08333333333333,56.05,29.89,81.2,82.86,3.07,100.61,5.959,27.23,28.3,6.4565,22.68,10.1786,1.57,10,9,2,2024,3,798
2024-10-10,22.016666666666666,14.466666666666669,435.2083333333333,20.079166666666666,44.375,50.0125,29.15,85.8,86.2,3.33,100.51,6.0535,27.13,28.0,6.4109,22.76,10.195,3.23,10,10,3,2024,3,799
2024-10-11,25.7,16.716666666666665,476.6666666666667,17.845833333333335,33.125,53.95416666666667,29.89,95.3,84.15,2.84,100.5,5.9424,26.92,28.26,6.3677,24.27,10.236,5.44,10,11,4,2024,3,800
